run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260821_094218_7b878b1d,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,class_list,False,0.5368098159509203,0.6679389312977099,0.5952380952380953,175,151,87,57,0,22,
20260821_094218_3bade589,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,class_list,True,0.7991071428571429,0.6754716981132075,0.7321063394683027,179,45,86,56,1,0,
20260821_094218_9fdb7608,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,compact,False,0.4066265060240964,0.5152671755725191,0.4545454545454546,135,197,127,44,13,35,
20260821_094218_1289d39d,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,compact,True,0.532258064516129,0.5,0.515625,132,116,132,36,21,20,
20260821_094218_fd03de37,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,json_ld,False,0.6527777777777778,0.7175572519083969,0.6836363636363636,188,100,74,57,0,15,
20260821_094218_9680cda5,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,json_ld,True,0.6234567901234568,0.7709923664122137,0.6894197952218429,202,122,60,57,0,22,
20260821_094218_9ea9b429,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,turtle,False,0.5613496932515337,0.6984732824427481,0.6224489795918368,183,143,79,57,0,22,
20260821_094218_08ab69c0,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,turtle,True,0.5667655786350149,0.7290076335877863,0.6377295492487479,191,146,71,57,0,22,
20260821_094218_aa0a35b6,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,few_shot,class_list,False,0.5933333333333334,0.6793893129770993,0.6334519572953737,178,122,84,57,0,14,
20260821_094218_b4ad58fe,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,few_shot,class_list,True,0.4219858156028369,0.4541984732824427,0.4375,119,163,143,44,13,26,
20260821_094218_06739a1f,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,few_shot,compact,False,0.4221556886227545,0.5381679389312977,0.4731543624161074,141,193,121,44,13,35,
20260821_094218_21935675,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,few_shot,compact,True,0.4597315436241611,0.5229007633587787,0.4892857142857143,137,161,125,44,13,25,
20260821_094218_b4d8214e,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,few_shot,json_ld,False,0.5833333333333334,0.7213740458015268,0.6450511945392492,189,135,73,57,0,22,
20260821_094218_c007b2c8,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,few_shot,json_ld,True,0.40822784810126583,0.49236641221374045,0.4463667820069204,129,187,133,44,13,35,
20260821_094218_e3cd9f06,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,few_shot,turtle,False,0.5674846625766872,0.7061068702290076,0.6292517006802721,185,141,77,57,0,22,
20260821_094218_b3c3dbd7,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,few_shot,turtle,True,0.5658682634730539,0.7213740458015268,0.6342281879194631,189,145,73,57,0,22,
20260821_094217_bad2cf7e,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,zero_shot,class_list,False,0.5849673202614379,0.683206106870229,0.6302816901408451,179,127,83,57,0,22,
20260821_094217_9cea9a8c,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,zero_shot,class_list,True,0.45390070921985815,0.48854961832061067,0.4705882352941177,128,154,134,44,13,27,
20260821_094217_e27d57a2,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,zero_shot,compact,False,0.7218045112781954,0.732824427480916,0.7272727272727273,192,74,70,57,0,5,
20260821_094217_1c91ae3b,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,zero_shot,compact,True,0.38622754491017963,0.49236641221374045,0.43288590604026844,129,205,133,44,13,35,
20260821_094218_ef420965,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,zero_shot,json_ld,False,0.5975609756097561,0.7480916030534351,0.6644067796610169,196,132,66,57,0,22,
20260821_094218_80e55f7f,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,zero_shot,json_ld,True,0.52,0.5954198473282443,0.5551601423487544,156,144,106,44,13,27,
20260821_094217_78fcdbd9,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,zero_shot,turtle,False,0.6385135135135135,0.7213740458015268,0.6774193548387097,189,107,73,57,0,15,
20260821_094217_7c847e83,2026-08-21-1141-acled-experiment,openrouter,anthropic/claude-opus-5,zero_shot,turtle,True,0.5409356725146199,0.7061068702290076,0.6125827814569537,185,157,77,57,0,22,
20260821_094218_4fa27dfc,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,class_list,False,0.6985815602836879,0.7519083969465649,0.7242647058823529,197,85,65,55,2,15,
20260821_094218_0f8ae4b8,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,class_list,True,0.6041666666666666,0.5534351145038168,0.5776892430278884,145,95,117,44,13,18,
20260821_094218_5c8f1b67,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,compact,False,0.5038167938931297,0.5038167938931297,0.5038167938931297,132,130,130,44,13,26,
20260821_094218_5d707bf6,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,compact,True,0.4441340782122905,0.6068702290076335,0.5129032258064515,159,199,103,44,13,35,
20260821_094218_d25601ed,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,json_ld,False,0.5757575757575758,0.7251908396946565,0.641891891891892,190,140,72,57,0,26,
20260821_094218_f484160f,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,json_ld,True,0.5458015267175572,0.5458015267175572,0.5458015267175572,143,119,119,44,13,22,
20260821_094218_b3fc9b0a,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,turtle,False,0.7755905511811023,0.7519083969465649,0.7635658914728682,197,57,65,57,0,7,
20260821_094218_48630c59,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,turtle,True,0.4233128834355828,0.5267175572519084,0.46938775510204084,138,188,124,44,13,37,
20260821_094218_20650bdb,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,few_shot,class_list,False,0.496551724137931,0.549618320610687,0.5217391304347826,144,146,118,44,13,27,
20260821_094218_bf1e48de,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,few_shot,class_list,True,0.6075268817204301,0.4232209737827715,0.49889624724061804,113,73,154,36,21,11,
20260821_094218_d18cef33,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,few_shot,compact,False,0.45751633986928103,0.5343511450381679,0.4929577464788733,140,166,122,44,13,35,
20260821_094218_4d115c5a,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,few_shot,compact,True,0.5179856115107914,0.549618320610687,0.5333333333333334,144,134,118,44,13,25,
20260821_094218_39efdccb,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,few_shot,json_ld,False,0.5173611111111112,0.5687022900763359,0.5418181818181819,149,139,113,44,13,28,
20260821_094218_b004385e,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,few_shot,json_ld,True,0.5461847389558233,0.5132075471698113,0.5291828793774319,136,113,129,43,14,20,
20260821_094218_36403273,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,few_shot,turtle,False,0.5684210526315789,0.6183206106870229,0.5923217550274222,162,123,100,44,13,24,
20260821_094218_f2c5de8d,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,few_shot,turtle,True,0.4171779141104294,0.5190839694656488,0.4625850340136054,136,190,126,44,13,37,
20260821_094218_134e25ae,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,zero_shot,class_list,False,0.6770833333333334,0.7442748091603053,0.7090909090909091,195,93,67,57,0,15,
20260821_094218_b218c2db,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,zero_shot,class_list,True,0.45723684210526316,0.5305343511450382,0.49116607773851595,139,165,123,44,13,35,
20260821_094218_db3ec5bb,2026-08-21-1141-acled-experiment,openrouter,moonshotai/kimi-k3,zero_shot,compact,True,0.5581395348837209,0.549618320610687,0.5538461538461538,144,114,118,44,13,18,
