run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260814_074353_7f2f4772,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.24390243902439024,0.07434944237918216,0.11396011396011396,20,62,249,10,47,2,
20260814_074353_f05a2bed,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.23255813953488372,0.11152416356877323,0.1507537688442211,30,99,239,10,47,44,
20260814_074353_6fad5ef0,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.6181818181818182,0.38202247191011235,0.4722222222222222,102,63,165,36,21,11,
20260814_074353_a048b85e,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.25,0.08178438661710037,0.12324929971988796,22,66,247,10,47,11,
20260814_074353_25bc84f6,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.5633802816901409,0.14869888475836432,0.23529411764705885,40,31,229,10,47,0,
20260814_074353_0e5cac57,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,True,0.55,0.08178438661710037,0.1423948220064725,22,18,247,10,47,0,
20260814_074353_e8cedef6,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,False,0.5637583892617449,0.6292134831460674,0.5946902654867257,168,130,99,47,10,4,
20260814_074353_ed3dd48a,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.4672897196261682,0.18587360594795538,0.26595744680851063,50,57,219,10,47,0,
20260814_074353_c0888fc8,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.47058823529411764,0.3295880149812734,0.3876651982378854,88,99,179,26,31,11,
20260814_074353_b97828ed,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.6179775280898876,0.41509433962264153,0.4966139954853273,110,68,155,33,24,11,
20260814_074353_8f91f627,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,True,0.5,0.3939393939393939,0.4406779661016949,104,104,160,36,21,18,
20260814_074353_99bfe5f3,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,False,0.4744525547445255,0.49056603773584906,0.48237476808905383,130,144,135,43,14,26,
20260814_074353_118d6b43,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,True,0.5585585585585585,0.4679245283018868,0.5092402464065708,124,98,141,43,14,15,
20260814_074353_0ed0b5d4,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,False,0.6559139784946236,0.6853932584269663,0.6703296703296703,183,96,84,49,8,0,
20260814_074353_15ffb2df,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,True,0.5928338762214984,0.6946564885496184,0.6397188049209139,182,125,80,55,2,16,
20260814_074353_f1976950,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,False,0.5935828877005348,0.4157303370786517,0.4889867841409692,111,76,156,36,21,16,
20260814_074353_df85c8bb,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,True,0.8795180722891566,0.5468164794007491,0.674364896073903,146,20,121,37,20,0,
20260814_074353_f78c8760,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,False,0.6161616161616161,0.45692883895131087,0.5247311827956989,122,76,145,36,21,11,
20260814_074353_e5d4ef56,2026-08-14-0943-acled-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,True,0.3116883116883117,0.2696629213483146,0.2891566265060241,72,159,195,35,22,37,
