run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260814_074405_4a2250cd,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.42971887550200805,0.5661375661375662,0.4885844748858447,107,142,82,39,11,41,
20260814_074405_f11dcf14,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.410958904109589,0.47619047619047616,0.4411764705882353,90,129,99,30,20,40,
20260814_074405_524dd0e4,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.4476987447698745,0.5661375661375662,0.5,107,132,82,39,11,41,
20260814_074405_fdd655a2,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.5977653631284916,0.5661375661375662,0.5815217391304349,107,72,82,39,11,21,
20260814_074405_c3ff45db,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.5268817204301075,0.7777777777777778,0.6282051282051282,147,132,42,49,1,41,
20260814_074405_ddb2ac70,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260814_074405_e56d4b1f,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,False,0.5376884422110553,0.5661375661375662,0.5515463917525772,107,92,82,39,11,31,
20260814_074405_d7310f84,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260814_074405_2a3b886f,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,False,0.5128205128205128,0.10582010582010581,0.17543859649122806,20,19,169,10,40,10,
20260814_074405_8ab3b1d1,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.20833333333333334,0.10582010582010581,0.14035087719298242,20,76,169,10,40,26,
20260814_074405_30a55e28,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.39195979899497485,0.4126984126984127,0.40206185567010305,78,121,111,29,21,31,
20260814_074405_16edb8ef,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,True,0.535,0.5661375661375662,0.5501285347043702,107,93,82,39,11,18,
20260814_074405_14136046,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,False,0.5342465753424658,0.6190476190476191,0.573529411764706,117,102,72,39,11,31,
20260814_074405_14db225e,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,True,0.5879396984924623,0.6190476190476191,0.6030927835051546,117,82,72,39,11,21,
20260814_074405_600cc2a9,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,False,0.5675675675675675,0.7777777777777778,0.65625,147,112,42,49,1,31,
20260814_074405_d03c7b34,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,True,0.5982532751091703,0.7248677248677249,0.6555023923444976,137,92,52,49,1,21,
20260814_074405_50140474,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,False,0.5982532751091703,0.7248677248677249,0.6555023923444976,137,92,52,49,1,31,
20260814_074405_683e0cef,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,True,0.5661375661375662,0.5661375661375662,0.5661375661375662,107,82,82,39,11,21,
20260814_074405_e34fc713,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,False,0.7755102040816326,0.20105820105820105,0.31932773109243695,38,11,151,19,31,1,
20260814_074405_739004e1,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,True,0.7755102040816326,0.20105820105820105,0.31932773109243695,38,11,151,19,31,1,
20260814_074405_875b38a7,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,False,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260814_074405_93616732,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,True,0.5675675675675675,0.7777777777777778,0.65625,147,112,42,49,1,31,
20260814_074405_af0c54c6,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,False,0.0,0.0,0.0,0,10,189,0,50,10,
20260814_074405_5dd29a32,2026-08-14-0943-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,True,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260814_074405_7ccbf74d,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,False,0.5128205128205128,0.10582010582010581,0.17543859649122806,20,19,169,10,40,10,
20260814_074405_574e3c06,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,True,0.0,0.0,0.0,0,70,189,0,50,10,
20260814_074405_f3bae232,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260814_074405_41379784,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260814_074405_87a1d0ab,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,False,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260814_074405_788a0944,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260814_074405_937752ba,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,False,0.9743589743589743,0.20105820105820105,0.3333333333333333,38,1,151,19,31,1,
20260814_074405_7f47e023,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,True,0.20224719101123595,0.09523809523809523,0.12949640287769784,18,71,171,9,41,1,
20260814_074405_4d31c0c9,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,False,0.3389830508474576,0.10582010582010581,0.16129032258064516,20,39,169,10,40,10,
20260814_074405_031fa322,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,True,0.0,0.0,0.0,0,20,189,0,50,10,
20260814_074405_78fe1af9,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,False,0.6440677966101694,0.20105820105820105,0.3064516129032258,38,21,151,19,31,1,
20260814_074405_86c63486,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,True,0.0,0.0,0.0,0,20,189,0,50,10,
20260814_074405_673e2762,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,False,0.0,0.0,0.0,0,79,189,0,50,10,
20260814_074405_61aa0c20,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,True,1.0,0.10582010582010581,0.19138755980861244,20,0,169,10,40,0,
20260814_074405_74c9391f,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,False,0.0,0.0,0.0,0,29,189,0,50,10,
20260814_074405_04b4ccf3,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,True,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260814_074405_06366ebe,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,False,0.0,0.0,0.0,0,70,189,0,50,10,
20260814_074405_020cb18a,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,True,0.3389830508474576,0.10582010582010581,0.16129032258064516,20,39,169,10,40,10,
20260814_074405_ebcfc31b,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,False,0.0,0.0,0.0,0,29,189,0,50,10,
20260814_074405_446f697f,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,True,0.0,0.0,0.0,0,20,189,0,50,10,
20260814_074405_01546cea,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,False,0.0,0.0,0.0,0,19,189,0,50,10,
20260814_074405_17065238,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,True,0.0,0.0,0.0,0,69,189,0,50,10,
20260814_074405_919ebb53,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,False,0.2857142857142857,0.10582010582010581,0.15444015444015444,20,50,169,10,40,10,
20260814_074405_37e5f645,2026-08-14-0943-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,True,0.0,0.0,0.0,0,89,189,0,50,10,
