run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260812_210816_edfd4413,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.0,0.0,0.0,0,70,194,0,57,10,
20260812_210816_81193c7e,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.0,0.0,0.0,0,60,194,0,57,10,
20260812_210816_2a3fa08b,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.0,0.0,0.0,0,50,194,0,57,10,
20260812_210816_fb0ae252,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.0,0.0,0.0,0,70,194,0,57,10,
20260812_210816_c3ed5e93,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.3283582089552239,0.5670103092783505,0.4158790170132325,110,225,84,40,17,46,
20260812_210816_3d2b37ef,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,False,0.2572347266881029,0.41237113402061853,0.31683168316831684,80,231,114,30,27,47,
20260812_210816_d4e403be,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.26229508196721313,0.41237113402061853,0.3206412825651303,80,225,114,30,27,57,
20260812_210816_c6804f1a,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,False,0.6,0.4639175257731959,0.5232558139534884,90,60,104,40,17,20,
20260812_210816_e25eb3ba,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.08771929824561403,0.10309278350515463,0.0947867298578199,20,208,174,10,47,9,
20260812_210816_c33e2778,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.06369426751592357,0.10309278350515463,0.07874015748031495,20,294,174,10,47,77,
20260812_210816_c00eb6d9,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,True,0.20460358056265984,0.41237113402061853,0.2735042735042735,80,311,114,30,27,76,
20260812_210816_d5ad9e35,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,False,0.25236593059936907,0.41237113402061853,0.3131115459882583,80,237,114,30,27,53,
20260812_210816_cf94859d,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,True,0.14534883720930233,0.25773195876288657,0.18587360594795538,50,294,144,20,37,76,
20260812_210816_b815e259,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,False,0.13736263736263737,0.25773195876288657,0.17921146953405018,50,314,144,20,37,67,
20260812_210816_b194ff9f,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,True,0.2846975088967972,0.41237113402061853,0.3368421052631579,80,201,114,30,27,47,
20260812_210816_f1b8a5ab,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,False,0.2857142857142857,0.10309278350515463,0.15151515151515152,20,50,174,10,47,9,
20260812_210816_dec6280e,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,True,0.20725388601036268,0.20618556701030927,0.20671834625322993,40,153,154,20,37,29,
20260812_210816_4d1bbb2b,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,False,0.25,0.10309278350515463,0.14598540145985403,20,60,174,10,47,0,
20260812_210816_a6df715d,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,True,0.1056338028169014,0.15463917525773196,0.12552301255230125,30,254,164,10,47,67,
20260812_210816_3254cdc6,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,False,0.3333333333333333,0.10309278350515463,0.1574803149606299,20,40,174,10,47,0,
20260812_210816_aa9c356e,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,True,0.0,0.0,0.0,0,60,194,0,57,10,
20260812_210816_6da9c810,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,False,0.2127659574468085,0.10309278350515463,0.1388888888888889,20,74,174,10,47,11,
20260812_210816_207d76d0,2026-08-12-2307-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,True,0.12903225806451613,0.10309278350515463,0.1146131805157593,20,135,174,10,47,26,
20260812_210816_55ebd182,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,False,0.0,0.0,0.0,0,34,194,0,57,11,
20260812_210816_0e9977ee,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,True,0.0,0.0,0.0,0,26,194,0,57,13,
20260812_210816_b1544eee,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,False,0.5,0.10309278350515463,0.17094017094017094,20,20,174,10,47,0,
20260812_210816_bc2d7249,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,True,0.0,0.0,0.0,0,20,194,0,57,10,
20260812_210816_40ca5389,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,False,0.0,0.0,0.0,0,30,194,0,57,10,
20260812_210816_f25ad537,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,True,0.0,0.0,0.0,0,30,194,0,57,10,
20260812_210816_4a8d1a57,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,False,0.0,0.0,0.0,0,24,194,0,57,11,
20260812_210816_6307f49d,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,True,0.0,0.0,0.0,0,24,194,0,57,11,
20260812_210816_75cf7220,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,False,0.0,0.0,0.0,0,52,194,0,57,21,
20260812_210816_47102ad9,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,True,0.0,0.0,0.0,0,36,194,0,57,18,
20260812_210816_e576dde5,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,False,0.0,0.0,0.0,0,92,194,0,57,21,
20260812_210816_2291a0cc,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,True,0.0,0.0,0.0,0,52,194,0,57,21,
20260812_210816_f9c6328d,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,False,0.0,0.0,0.0,0,36,194,0,57,13,
20260812_210816_8fda8242,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,True,0.0,0.0,0.0,0,46,194,0,57,18,
20260812_210816_ba64285a,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,False,0.0,0.0,0.0,0,62,194,0,57,21,
20260812_210816_6c24707b,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,True,0.0,0.0,0.0,0,56,194,0,57,18,
20260812_210816_51855c40,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,False,0.0,0.0,0.0,0,52,194,0,57,21,
20260812_210816_92a0de59,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,class_list,True,0.0,0.0,0.0,0,46,194,0,57,18,
20260812_210816_1d1c232b,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,False,0.0,0.0,0.0,0,52,194,0,57,21,
20260812_210816_c673f811,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,compact,True,0.0,0.0,0.0,0,36,194,0,57,13,
20260812_210816_6d6dc1ff,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,False,0.0,0.0,0.0,0,102,194,0,57,21,
20260812_210816_10167cb4,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,json_ld,True,0.0,0.0,0.0,0,112,194,0,57,21,
20260812_210816_49e7c133,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,False,0.2247191011235955,0.10309278350515463,0.1413427561837456,20,69,174,10,47,3,
20260812_210816_5b20327e,2026-08-12-2307-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,zero_shot,turtle,True,0.0,0.0,0.0,0,82,194,0,57,21,
20260812_210816_d00109ea,2026-08-12-2307-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,chain_of_thought,class_list,True,0.4444444444444444,0.41237113402061853,0.42780748663101603,80,100,114,30,27,30,
20260812_210816_19beae47,2026-08-12-2307-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,False,0.36082474226804123,0.36082474226804123,0.3608247422680413,70,124,124,30,27,27,
20260812_210816_b7fcb98d,2026-08-12-2307-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,class_list,True,0.3804347826086957,0.36082474226804123,0.3703703703703704,70,114,124,30,27,27,
20260812_210816_1994e98a,2026-08-12-2307-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,False,0.058823529411764705,0.10309278350515463,0.0749063670411985,20,320,174,10,47,80,
20260812_210816_e643d134,2026-08-12-2307-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,compact,True,0.20771513353115728,0.36082474226804123,0.2636534839924671,70,267,124,30,27,57,
20260812_210816_f28903a1,2026-08-12-2307-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,False,0.25477707006369427,0.41237113402061853,0.3149606299212598,80,234,114,30,27,57,
20260812_210816_b0b21688,2026-08-12-2307-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,json_ld,True,0.23952095808383234,0.41237113402061853,0.30303030303030304,80,254,114,30,27,57,
20260812_210816_506fc718,2026-08-12-2307-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,False,0.3125,0.36082474226804123,0.33492822966507174,70,154,124,30,27,27,
20260812_210816_7965d7f0,2026-08-12-2307-marinetraffic-experiment,openrouter,openai/gpt-oss-120b,few_shot,turtle,True,0.45081967213114754,0.5670103092783505,0.5022831050228311,110,134,84,40,17,17,
