run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260812_210807_95b81110,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.7514792899408284,0.671957671957672,0.7094972067039106,127,42,62,39,11,11,
20260812_210807_b936ff91,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.45226130653266333,0.47619047619047616,0.46391752577319584,90,109,99,30,20,30,
20260812_210807_8d242994,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260812_210807_3de5ed74,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260812_210807_75b34119,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.5502008032128514,0.7248677248677249,0.6255707762557078,137,112,52,49,1,31,
20260812_210807_0bbc4f5a,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,True,0.0,0.0,0.0,0,10,189,0,50,10,
20260812_210807_de314b20,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.43010752688172044,0.6349206349206349,0.5128205128205128,120,159,69,40,10,40,
20260812_210807_0ed6795a,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,False,0.0,0.0,0.0,0,28,189,0,50,10,
20260812_210807_0e67d3ad,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.3389830508474576,0.42328042328042326,0.3764705882352941,80,156,109,30,20,49,
20260812_210807_b72a8745,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.4885844748858447,0.5661375661375662,0.5245098039215687,107,112,82,39,11,31,
20260812_210807_67fc2383,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,True,0.5376884422110553,0.5661375661375662,0.5515463917525772,107,92,82,39,11,21,
20260812_210807_95f19531,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,False,0.547945205479452,0.6349206349206349,0.5882352941176471,120,99,69,40,10,30,
20260812_210807_7e4f7611,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,False,0.6190476190476191,0.6190476190476191,0.6190476190476191,117,72,72,39,11,21,
20260812_210807_99eb493c,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,True,0.5879396984924623,0.6190476190476191,0.6030927835051546,117,82,72,39,11,21,
20260812_210807_a2269126,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,False,0.44176706827309237,0.582010582010582,0.502283105022831,110,139,79,40,10,40,
20260812_210807_3d494e8b,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,True,0.0,0.0,0.0,0,29,189,0,50,10,
20260812_210807_9c926172,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,False,0.3406113537117904,0.4126984126984127,0.37320574162679426,78,151,111,29,21,41,
20260812_210807_08810094,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260812_210807_df054480,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260812_210807_e1a05847,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260812_210807_a03cf46e,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260812_210807_014e474f,2026-08-12-2307-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,True,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260812_210807_99345e63,2026-08-12-2307-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,True,0.0,0.0,0.0,0,10,189,0,50,10,
20260812_210807_1f56277a,2026-08-12-2307-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,False,0.3050847457627119,0.09523809523809523,0.14516129032258066,18,41,171,9,41,1,
