run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260812_081034_4c3b796e,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.0,0.0,0.0,0,19,189,0,50,10,
20260812_081034_f3cc0966,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.3942652329749104,0.582010582010582,0.47008547008547,110,169,79,40,10,50,
20260812_081034_19af1450,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260812_081034_d32ddf20,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.23923444976076555,0.26455026455026454,0.25125628140703515,50,159,139,20,30,50,
20260812_081034_e62ae306,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,False,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260812_081034_c2c70d7b,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260812_081034_b89502c7,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,False,0.0,0.0,0.0,0,10,189,0,50,10,
20260812_081034_74aca328,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.5119617224880383,0.5661375661375662,0.5376884422110553,107,102,82,39,11,31,
20260812_081034_6db68391,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.5588235294117647,0.20105820105820105,0.29571984435797666,38,30,151,19,31,1,
20260812_081034_af18eed4,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,True,0.9591836734693877,0.24867724867724866,0.39495798319327735,47,2,142,19,31,1,
20260812_081034_d9005d55,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,False,0.5342465753424658,0.6190476190476191,0.573529411764706,117,102,72,39,11,31,
20260812_081034_cb85134e,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,True,0.40816326530612246,0.10582010582010581,0.1680672268907563,20,29,169,10,40,10,
20260812_081034_fe969c6e,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,False,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260812_081034_258e5edb,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,True,0.9591836734693877,0.24867724867724866,0.39495798319327735,47,2,142,19,31,1,
20260812_081034_a8713e3d,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,False,0.0,0.0,0.0,0,20,189,0,50,10,
20260812_081034_26f113a2,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,True,0.0,0.0,0.0,0,10,189,0,50,10,
20260812_081034_075d3ac4,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,False,0.46153846153846156,0.09523809523809523,0.15789473684210528,18,21,171,9,41,1,
20260812_081034_e8903a86,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,True,0.6206896551724138,0.09523809523809523,0.16513761467889906,18,11,171,9,41,1,
20260812_081034_b4e9268f,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,False,0.9591836734693877,0.24867724867724866,0.39495798319327735,47,2,142,19,31,1,
20260812_081034_5960a1f8,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,True,0.2898550724637681,0.10582010582010581,0.15503875968992248,20,49,169,10,40,10,
20260812_081034_3343202b,2026-08-12-1009-adsb-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,False,0.5675675675675675,0.7777777777777778,0.65625,147,112,42,49,1,31,
20260812_081034_e3245775,2026-08-12-1009-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,False,0.0,0.0,0.0,0,19,189,0,50,10,
20260812_081034_b9e83b3e,2026-08-12-1009-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,True,0.20224719101123595,0.09523809523809523,0.12949640287769784,18,71,171,9,41,1,
20260812_081034_19d896a8,2026-08-12-1009-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,False,0.9473684210526315,0.09523809523809523,0.17307692307692307,18,1,171,9,41,1,
20260812_081034_6bd6168f,2026-08-12-1009-adsb-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,True,0.22784810126582278,0.09523809523809523,0.1343283582089552,18,61,171,9,41,1,
