run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260813_192700_4d300c1b,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.46551724137931033,0.20074349442379183,0.2805194805194805,54,62,215,18,39,11,
20260813_192700_3f874006,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.5225806451612903,0.6183206106870229,0.5664335664335666,162,148,100,55,2,13,
20260813_192700_b75a059e,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.75,0.11152416356877323,0.19417475728155337,30,10,239,10,47,0,
20260813_192700_8c72d51c,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.4707792207792208,0.5534351145038168,0.5087719298245614,145,163,117,44,13,33,
20260813_192700_3e1c9142,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.7098039215686275,0.6779026217228464,0.6934865900383141,181,74,86,49,8,4,
20260813_192700_0aea4b9a,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,True,0.4246575342465753,0.4732824427480916,0.44765342960288806,124,168,138,44,13,33,
20260813_192700_8a55758c,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.43454038997214484,0.5954198473282443,0.5024154589371981,156,203,106,44,13,34,
20260813_192700_2802bd93,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,False,0.5081967213114754,0.23220973782771537,0.31876606683804626,62,60,205,26,31,11,
20260813_192700_d33573a7,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.5699481865284974,0.41198501872659177,0.4782608695652174,110,83,157,36,21,11,
20260813_192700_0cc9659d,2026-08-13-2126-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.5271317829457365,0.2546816479400749,0.34343434343434354,68,61,199,25,32,11,
