run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260821_094226_6193540f,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,class_list,False,0.44176706827309237,0.582010582010582,0.502283105022831,110,139,79,40,10,40,
20260821_094226_098bccca,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,class_list,True,0.5698924731182796,0.8412698412698413,0.6794871794871795,159,120,30,50,0,30,
20260821_094226_74366ad9,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,compact,False,0.516728624535316,0.7354497354497355,0.6069868995633189,139,130,50,50,0,30,
20260821_094226_ec5201c6,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,compact,True,0.516728624535316,0.7354497354497355,0.6069868995633189,139,130,50,50,0,30,
20260821_094226_62728168,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,json_ld,False,0.4910394265232975,0.7248677248677249,0.5854700854700855,137,142,52,49,1,41,
20260821_094226_4ca3bd3a,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,json_ld,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260821_094226_9d65333d,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,turtle,False,0.855072463768116,0.31216931216931215,0.45736434108527135,59,10,130,20,30,0,
20260821_094226_bc66107f,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,chain_of_thought,turtle,True,0.6652719665271967,0.8412698412698413,0.7429906542056075,159,80,30,50,0,20,
20260821_094226_4e7acd2e,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,class_list,False,0.5155709342560554,0.7883597883597884,0.6234309623430963,149,140,40,50,0,40,
20260821_094226_0e8a47c6,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,class_list,True,0.6506550218340611,0.7883597883597884,0.7129186602870813,149,80,40,50,0,20,
20260821_094226_433264ad,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,compact,False,0.46488294314381273,0.7354497354497355,0.569672131147541,139,160,50,50,0,40,
20260821_094226_f9f0a0a3,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,compact,True,0.44983818770226536,0.7354497354497355,0.5582329317269076,139,170,50,50,0,40,
20260821_094226_b1d4de07,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,json_ld,False,0.6234309623430963,0.7883597883597884,0.6962616822429907,149,90,40,50,0,30,
20260821_094226_45183aed,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,json_ld,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260821_094226_a01af388,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,turtle,False,0.6138996138996139,0.8412698412698413,0.7098214285714286,159,100,30,50,0,30,
20260821_094226_314ca916,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,few_shot,turtle,True,0.6150627615062761,0.7777777777777778,0.6869158878504673,147,92,42,49,1,21,
20260821_094226_0a5993aa,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,class_list,False,0.44176706827309237,0.582010582010582,0.502283105022831,110,139,79,40,10,40,
20260821_094226_c4ee5139,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,class_list,True,0.6150627615062761,0.7777777777777778,0.6869158878504673,147,92,42,49,1,21,
20260821_094226_66ad017f,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,compact,False,0.4463667820069204,0.6825396825396826,0.5397489539748954,129,160,60,50,0,40,
20260821_094226_d6493ef9,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,compact,True,0.4795539033457249,0.6825396825396826,0.5633187772925765,129,140,60,50,0,30,
20260821_094226_a21a9980,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,json_ld,False,0.0,0.0,0.0,0,80,189,0,50,80,
20260821_094226_8bd85ac8,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,json_ld,True,0.6255707762557078,0.7248677248677249,0.6715686274509804,137,82,52,49,1,21,
20260821_094226_e6aa7e39,2026-08-21-1141-adsb-experiment,openrouter,anthropic/claude-opus-5,zero_shot,turtle,True,0.6943231441048034,0.8412698412698413,0.7607655502392343,159,70,30,50,0,20,
20260821_094226_b641e705,2026-08-21-1141-adsb-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,class_list,False,0.4910394265232975,0.7248677248677249,0.5854700854700855,137,142,52,49,1,41,
20260821_094226_0cd048af,2026-08-21-1141-adsb-experiment,openrouter,moonshotai/kimi-k3,chain_of_thought,class_list,True,0.48034934497816595,0.582010582010582,0.5263157894736842,110,119,79,40,10,30,
