run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260811_082925_d33cce25,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.0,0.0,0.0,0,79,194,0,57,19,
20260811_082925_959e5cd7,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.22598870056497175,0.41237113402061853,0.291970802919708,80,274,114,30,27,57,
20260811_082925_6ad0033e,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.18324607329842932,0.36082474226804123,0.24305555555555558,70,312,124,30,27,46,
20260811_082925_58c67773,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.10948905109489052,0.15463917525773196,0.12820512820512822,30,244,164,10,47,67,
20260811_082925_284d4835,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.5,0.25773195876288657,0.3401360544217687,50,50,144,20,37,0,
20260811_082925_115d9c31,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,True,0.5,0.25773195876288657,0.3401360544217687,50,50,144,20,37,0,
20260811_082925_6085e0cc,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,False,0.34782608695652173,0.41237113402061853,0.37735849056603776,80,150,114,30,27,40,
20260811_082925_3797a22c,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.0,0.0,0.0,0,177,194,0,57,87,
20260811_082925_69d2bda6,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,False,0.24464831804281345,0.41237113402061853,0.30710172744721687,80,247,114,30,27,57,
20260811_082925_fb0d14d8,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.16666666666666666,0.10309278350515463,0.12738853503184713,20,100,174,10,47,10,
20260811_082925_3fb98755,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,False,0.12077294685990338,0.25773195876288657,0.1644736842105263,50,364,144,20,37,47,
20260811_082925_26ab6239,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,compact,True,0.0,0.0,0.0,0,70,194,0,57,10,
20260811_082925_189af6c4,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,False,0.0,0.0,0.0,0,80,194,0,57,10,
20260811_082925_438ef605,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,json_ld,True,0.2191780821917808,0.41237113402061853,0.28622540250447226,80,285,114,30,27,57,
20260811_082925_df609f1d,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,False,0.2777777777777778,0.25773195876288657,0.26737967914438504,50,130,144,20,37,20,
20260811_082925_70f992f1,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,turtle,True,0.0,0.0,0.0,0,60,194,0,57,10,
20260811_082925_0819cd94,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,False,0.25,0.10309278350515463,0.14598540145985403,20,60,174,10,47,0,
20260811_082925_8741910b,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,class_list,True,0.25,0.10309278350515463,0.14598540145985403,20,60,174,10,47,9,
20260811_082925_4da57b73,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,False,0.14925373134328357,0.10309278350515463,0.12195121951219513,20,114,174,10,47,11,
20260811_082925_6de51cde,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,compact,True,0.0,0.0,0.0,0,120,194,0,57,19,
20260811_082925_7d0a7ea4,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,False,0.45454545454545453,0.25773195876288657,0.3289473684210526,50,60,144,20,37,0,
20260811_082925_1b7b188c,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,json_ld,True,0.0,0.0,0.0,0,120,194,0,57,10,
20260811_082925_9a331d4b,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,False,0.3968253968253968,0.25773195876288657,0.3125,50,76,144,20,37,11,
20260811_082925_ac868193,2026-08-11-1028-marinetraffic-experiment,openrouter,deepseek/deepseek-v4-flash,zero_shot,turtle,True,0.0,0.0,0.0,0,60,194,0,57,10,
20260811_082925_3de5ea51,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,class_list,True,0.0,0.0,0.0,0,20,194,0,57,10,
20260811_082925_d70abd91,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,False,0.0,0.0,0.0,0,30,194,0,57,10,
20260811_082925_d09b8c62,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,compact,True,0.0,0.0,0.0,0,69,194,0,57,10,
20260811_082925_31fb017a,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,False,0.0,0.0,0.0,0,80,194,0,57,10,
20260811_082925_12fb1aa3,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,json_ld,True,0.0,0.0,0.0,0,60,194,0,57,10,
20260811_082925_5d967983,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,chain_of_thought,turtle,False,0.0,0.0,0.0,0,50,194,0,57,10,
20260811_082925_598442cb,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,False,0.3225806451612903,0.10309278350515463,0.15624999999999997,20,42,174,10,47,11,
20260811_082925_ab15c897,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,class_list,True,0.0,0.0,0.0,0,60,194,0,57,30,
20260811_082925_ba7cfc46,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,False,0.0,0.0,0.0,0,36,194,0,57,13,
20260811_082925_5679d0a0,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,compact,True,0.0,0.0,0.0,0,46,194,0,57,18,
20260811_082925_a52522bb,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,False,0.0,0.0,0.0,0,102,194,0,57,21,
20260811_082925_7252b20c,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,json_ld,True,0.0,0.0,0.0,0,56,194,0,57,18,
20260811_082925_c036274f,2026-08-11-1028-marinetraffic-experiment,openrouter,meta-llama/llama-3.3-70b-instruct,few_shot,turtle,False,0.0,0.0,0.0,0,40,194,0,57,10,
