run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260810_204303_73c2725a,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,False,0.6262626262626263,0.23048327137546468,0.33695652173913043,62,37,207,21,36,0,
20260810_204303_a714acd2,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,class_list,True,0.8171428571428572,0.5355805243445693,0.6470588235294118,143,32,124,47,10,0,
20260810_204303_47c7befe,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,False,0.7400881057268722,0.6412213740458015,0.6871165644171778,168,59,94,55,2,7,
20260810_204303_e5ff698d,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,compact,True,0.5627906976744186,0.45318352059925093,0.5020746887966805,121,94,146,36,21,15,
20260810_204303_ab0ce455,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,False,0.21621621621621623,0.08921933085501858,0.1263157894736842,24,87,245,10,47,0,
20260810_204303_2a7fdb70,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,json_ld,True,0.3516483516483517,0.11895910780669144,0.17777777777777778,32,59,237,10,47,0,
20260810_204303_ff07ad99,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,False,0.5050505050505051,0.18587360594795538,0.2717391304347826,50,49,219,10,47,0,
20260810_204303_772fc0f2,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,chain_of_thought,turtle,True,0.6141078838174274,0.5543071161048689,0.5826771653543307,148,93,119,47,10,13,
20260810_204303_e8225500,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,False,0.8429319371727748,0.602996254681648,0.7030567685589518,161,30,106,49,8,0,
20260810_204303_f5d3e3da,2026-08-10-2242-acled-experiment,openrouter,deepseek/deepseek-v4-flash,few_shot,class_list,True,0.6666666666666666,0.18587360594795538,0.2906976744186046,50,25,219,19,38,5,
